com_code,tcf_type,continent,area_code,area,item,unit,tcf
c07,tcf_use,AFR,159,Nigeria,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,175,Guinea-Bissau,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,178,Eritrea,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,181,Zimbabwe,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,182,Reunion,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,184,Rwanda,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,187,"Saint Helena, Ascension and Tristan da Cunha",Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,193,Sao Tome and Principe,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,195,Senegal,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,196,Seychelles,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,197,Sierra Leone,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,201,Somalia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,202,South Africa,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,205,Western Sahara,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,209,Eswatini,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,215,United Republic of Tanzania,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,217,Togo,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,219,Tonga,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,222,Tunisia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,226,Uganda,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,233,Burkina Faso,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,238,Ethiopia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,250,Democratic Republic of the Congo,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,251,Zambia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,270,Mayotte,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,276,Sudan,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,277,South Sudan,Plywood,m3rw/m3p,1.85
c07,tcf_use,ASI,1,Armenia,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,2,Afghanistan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,13,Bahrain,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,16,Bangladesh,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,18,Bhutan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,24,British Indian Ocean Territory,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,26,Brunei Darussalam,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,28,Myanmar,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,38,Sri Lanka,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,41,"China, mainland",Plywood,m3rw/m3p,2.03
c07,tcf_use,ASI,52,Azerbaijan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,73,Georgia,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,96,"China, Hong Kong SAR",Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,100,India,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,101,Indonesia,Plywood,m3rw/m3p,2.099
c07,tcf_use,ASI,102,Iran (Islamic Republic of),Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,103,Iraq,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,105,Israel,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,108,Kazakhstan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,110,Japan,Plywood,m3rw/m3p,1.62
c07,tcf_use,ASI,112,Jordan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,113,Kyrgyzstan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,115,Cambodia,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,116,Democratic People's Republic of Korea,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,117,Republic of Korea,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,118,Kuwait,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,120,Lao People's Democratic Republic,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,121,Lebanon,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,128,"China, Macao SAR",Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,131,Malaysia,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,132,Maldives,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,141,Mongolia,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,149,Nepal,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,164,Pacific Islands Trust Territory,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,165,Pakistan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,171,Philippines,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,176,Timor-Leste,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,179,Qatar,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,194,Saudi Arabia,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,200,Singapore,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,208,Tajikistan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,212,Syrian Arab Republic,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,213,Turkmenistan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,214,"China, Taiwan Province of",Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,216,Thailand,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,221,Oman,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,225,United Arab Emirates,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,228,USSR,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,235,Uzbekistan,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,237,Viet Nam,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,249,Yemen,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,ASI,299,Palestine,Plywood,m3rw/m3p,1.91633333333333
c07,tcf_use,EUR,3,Albania,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,6,Andorra,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,11,Austria,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,15,Belgium-Luxembourg,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,27,Bulgaria,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,50,Cyprus,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,51,Czechoslovakia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,54,Denmark,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,57,Belarus,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,63,Estonia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,64,Faroe Islands,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,67,Finland,Plywood,m3rw/m3p,2.421
c07,tcf_use,EUR,68,France,Plywood,m3rw/m3p,2.268
c07,tcf_use,EUR,79,Germany,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,80,Bosnia and Herzegovina,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,82,Gibraltar,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,84,Greece,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,85,Greenland,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,94,Holy See,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,97,Hungary,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,98,Croatia,Plywood,m3rw/m3p,2.46
c07,tcf_use,EUR,99,Iceland,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,104,Ireland,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,106,Italy,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,119,Latvia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,125,Liechtenstein,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,126,Lithuania,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,134,Malta,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,146,Republic of Moldova,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,150,Netherlands,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,154,North Macedonia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,162,Norway,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,167,Czechia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,173,Poland,Plywood,m3rw/m3p,1.95
c07,tcf_use,EUR,174,Portugal,Plywood,m3rw/m3p,2.47
c07,tcf_use,EUR,183,Romania,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,185,Russian Federation,Plywood,m3rw/m3p,2.27
c07,tcf_use,EUR,186,Serbia and Montenegro,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,192,San Marino,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,198,Slovenia,Plywood,m3rw/m3p,2.5
c07,tcf_use,EUR,199,Slovakia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,203,Spain,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,210,Sweden,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,211,Switzerland,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,223,Turkey,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,229,United Kingdom,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,230,Ukraine,Plywood,m3rw/m3p,2.025
c07,tcf_use,EUR,248,Yugoslav SFR,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,255,Belgium,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,256,Luxembourg,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,272,Serbia,Plywood,m3rw/m3p,2.2955
c07,tcf_use,EUR,273,Montenegro,Plywood,m3rw/m3p,2.2955
c07,tcf_use,LAM,8,Antigua and Barbuda,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,9,Argentina,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,12,Bahamas,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,14,Barbados,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,17,Bermuda,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,19,Bolivia (Plurinational State of),Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,21,Brazil,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,22,Aruba,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,23,Belize,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,36,Cayman Islands,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,40,Chile,Plywood,m3rw/m3p,2.2
c07,tcf_use,LAM,44,Colombia,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,48,Costa Rica,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,49,Cuba,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,55,Dominica,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,56,Dominican Republic,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,58,Ecuador,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,60,El Salvador,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,65,Falkland Islands (Malvinas),Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,69,French Guyana,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,86,Grenada,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,87,Guadeloupe,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,89,Guatemala,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,91,Guyana,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,93,Haiti,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,95,Honduras,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,109,Jamaica,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,135,Martinique,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,138,Mexico,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,142,Montserrat,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,151,Netherlands Antilles,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,157,Nicaragua,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,166,Panama,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,169,Paraguay,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,170,Peru,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,188,Saint Kitts and Nevis,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,189,Saint Lucia,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,191,Saint Vincent and the Grenadines,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,207,Suriname,Plywood,m3rw/m3p,2
c07,tcf_use,LAM,220,Trinidad and Tobago,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,224,Turks and Caicos Islands,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,234,Uruguay,Plywood,m3rw/m3p,2.38
c07,tcf_use,LAM,236,Venezuela (Bolivarian Republic of),Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,239,British Virgin Islands,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,258,Anguilla,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,279,Curaçao,Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,LAM,281,Saint-Martin (French Part),Plywood,m3rw/m3p,2.19333333333333
c07,tcf_use,NAM,33,Canada,Plywood,m3rw/m3p,1.9161
c07,tcf_use,NAM,190,Saint Pierre and Miquelon,Plywood,m3rw/m3p,1.8943
c07,tcf_use,NAM,231,United States of America,Plywood,m3rw/m3p,1.8725
c07,tcf_use,OCE,5,American Samoa,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,10,Australia,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,25,Solomon Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,42,Christmas Island,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,43,Cocos (Keeling) Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,47,Cook Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,66,Fiji,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,70,French Polynesia,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,71,French Southern and Antarctic Territories,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,83,Kiribati,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,88,Guam,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,127,Marshall Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,145,Micronesia (Federated States of),Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,148,Nauru,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,153,New Caledonia,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,155,Vanuatu,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,156,New Zealand,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,160,Niue,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,161,Norfolk Island,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,163,Northern Mariana Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,168,Papua New Guinea,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,172,Pitcairn Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,180,Palau,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,218,Tokelau,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,227,Tuvalu,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,242,Wake Island,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,243,Wallis and Futuna Islands,Plywood,m3rw/m3p,1.79
c07,tcf_use,OCE,244,Samoa,Plywood,m3rw/m3p,1.79
c07,tcf_use,ROW,999,RoW,Plywood,m3rw/m3p,1.98991111111111
